Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)	 q(Water)
days	psi	Mscf/d	stb/d	stb/d
0         	0         	-         	0         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 5	322.298	109.047	0.531798	0.101302	0.430492	2.89649e-006	0.19049	0.809504	5.4466e-006		0.951056	0.0400863	0.00257479	0.00628284	0	0.0854243	0.16703	0.213578	0.533967	0	
Seg 6	326.881	109.97	0.526906	0.0959008	0.431003	2.897e-006	0.182007	0.817987	5.49813e-006		0.950877	0.0401516	0.00260818	0.0063632	0	0.0864322	0.166881	0.213333	0.533354	0	
Seg 7	331.506	110.879	0.522089	0.0905735	0.431513	2.89751e-006	0.173483	0.826512	5.54983e-006		0.950706	0.0402102	0.00264116	0.00644253	0	0.0874501	0.166731	0.213085	0.532734	0	
Seg 8	336.172	111.769	0.51734	0.0853154	0.432022	2.898e-006	0.164912	0.835083	5.60173e-006		0.950545	0.0402608	0.00267355	0.00652038	0	0.0884786	0.16658	0.212835	0.532107	0	
Seg 9	340.879	112.638	0.512654	0.0801217	0.432529	2.89848e-006	0.156288	0.843706	5.65387e-006		0.950397	0.0403016	0.00270512	0.00659619	0	0.0895186	0.166427	0.212581	0.531473	0	
Seg 10	345.649	113.481	0.508	0.0749622	0.433035	2.89894e-006	0.147563	0.852431	5.70658e-006		0.950267	0.0403288	0.00273553	0.00666909	0	0.0905762	0.166272	0.212323	0.530829	0	
Seg 11	350.461	114.293	0.503395	0.0698565	0.433536	2.89939e-006	0.138771	0.861224	5.75967e-006		0.950155	0.0403416	0.00276452	0.00673849	0	0.0916476	0.166115	0.212062	0.530176	0	
Seg 12	355.315	115.068	0.498831	0.0647976	0.43403	2.89982e-006	0.129899	0.870095	5.81323e-006		0.950068	0.0403371	0.00279169	0.0068034	0	0.0927342	0.165956	0.211797	0.529513	0	
Seg 13	360.213	115.799	0.494297	0.0597778	0.434516	2.90022e-006	0.120935	0.879059	5.86736e-006		0.950009	0.0403115	0.00281658	0.00686267	0	0.0938379	0.165795	0.211528	0.528839	0	
Seg 14	365.155	116.476	0.489782	0.0547885	0.434991	2.90058e-006	0.111863	0.888131	5.92219e-006		0.949986	0.0402608	0.00283862	0.00691493	0	0.0949609	0.165631	0.211254	0.528154	0	
Seg 15	370.142	117.089	0.485274	0.0498198	0.435451	2.90091e-006	0.102663	0.897331	5.97788e-006		0.950004	0.0401799	0.00285713	0.00695852	0	0.0961058	0.165464	0.210974	0.527455	0	
Seg 16	375.175	117.626	0.480756	0.0448604	0.435893	2.90119e-006	0.0933122	0.906682	6.03464e-006		0.950074	0.0400629	0.00287133	0.00699151	0	0.0972759	0.165294	0.210689	0.526741	0	
Seg 17	380.254	118.071	0.476213	0.0398975	0.436313	2.90142e-006	0.0837807	0.916213	6.09269e-006		0.950205	0.039903	0.00288028	0.00701162	0	0.098475	0.16512	0.210396	0.526009	0	
Seg 18	385.382	118.406	0.471623	0.0349161	0.436704	2.90158e-006	0.0740338	0.92596	6.15233e-006		0.950409	0.0396917	0.00288288	0.00701615	0	0.099708	0.164941	0.210095	0.525256	0	
Seg 19	390.559	118.608	0.466962	0.029899	0.437061	2.90166e-006	0.0640288	0.935965	6.21391e-006		0.9507	0.0394197	0.00287786	0.007002	0	0.100981	0.164756	0.209784	0.524479	0	
Seg 20	390.602	118.653	0.466975	0.0298958	0.437076	2.90169e-006	0.0640201	0.935974	6.21381e-006		0.950673	0.0394384	0.00288037	0.00700814	0	0.100982	0.164755	0.209784	0.524479	0	
Seg 21	390.645	118.651	0.466932	0.0298511	0.437078	2.9017e-006	0.0639304	0.936063	6.21439e-006		0.950678	0.0394343	0.0028801	0.00700746	0	0.100993	0.164754	0.209781	0.524472	0	
Seg 22	390.688	118.648	0.466889	0.0298065	0.43708	2.9017e-006	0.0638406	0.936153	6.21496e-006		0.950683	0.0394301	0.00287983	0.00700677	0	0.101004	0.164752	0.209779	0.524465	0	
Seg 23	390.731	118.646	0.466847	0.0297622	0.437082	2.9017e-006	0.0637516	0.936242	6.21553e-006		0.950688	0.0394262	0.00287958	0.00700615	0	0.101016	0.164751	0.209776	0.524458	0	


0.952018 0.0396986 0.00240629 0.00587664 0 0.0805175 0.167758 0.214772 0.536952 0 0.951821 0.0397817 0.00243988 0.00595769 0 0.0814823 0.167614 0.214538 0.536366 0 0.951625 0.0398627 0.0024736 0.00603901 0 0.0824552 0.16747 0.214301 0.535774 0 0.951431 0.0399409 0.00250739 0.00612046 0 0.0834362 0.167324 0.214062 0.535177 0 0.951241 0.0400158 0.00254115 0.00620182 0 0.0844258 0.167178 0.213822 0.534575 0 0.951056 0.0400863 0.00257479 0.00628284 0 0.0854243 0.16703 0.213578 0.533967 0 0.950877 0.0401516 0.00260818 0.0063632 0 0.0864322 0.166881 0.213333 0.533354 0 0.950706 0.0402102 0.00264116 0.00644253 0 0.0874501 0.166731 0.213085 0.532734 0 0.950545 0.0402608 0.00267355 0.00652038 0 0.0884786 0.16658 0.212835 0.532107 0 0.950397 0.0403016 0.00270512 0.00659619 0 0.0895186 0.166427 0.212581 0.531473 0 0.950267 0.0403288 0.00273553 0.00666909 0 0.0905762 0.166272 0.212323 0.530829 0 0.950155 0.0403416 0.00276452 0.00673849 0 0.0916476 0.166115 0.212062 0.530176 0 0.950068 0.0403371 0.00279169 0.0068034 0 0.0927342 0.165956 0.211797 0.529513 0 0.950009 0.0403115 0.00281658 0.00686267 0 0.0938379 0.165795 0.211528 0.528839 0 0.949986 0.0402608 0.00283862 0.00691493 0 0.0949609 0.165631 0.211254 0.528154 0 0.950004 0.0401799 0.00285713 0.00695852 0 0.0961058 0.165464 0.210974 0.527455 0 0.950074 0.0400629 0.00287133 0.00699151 0 0.0972759 0.165294 0.210689 0.526741 0 0.950205 0.039903 0.00288028 0.00701162 0 0.098475 0.16512 0.210396 0.526009 0 0.950409 0.0396917 0.00288288 0.00701615 0 0.099708 0.164941 0.210095 0.525256 0 0.9507 0.0394197 0.00287786 0.007002 0 0.100981 0.164756 0.209784 0.524479 0 0.950673 0.0394384 0.00288037 0.00700814 0 0.100982 0.164755 0.209784 0.524479 0 0.950678 0.0394343 0.0028801 0.00700746 0 0.100993 0.164754 0.209781 0.524472 0 0.950683 0.0394301 0.00287983 0.00700677 0 0.101004 0.164752 0.209779 0.524465 0 0.950688 0.0394262 0.00287958 0.00700615 0 0.101016 0.164751 0.209776 0.524458 0 63.3307   	300       	103.854   	0.562975  	343.051   	0.00239741	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	103.852	0.496903	0.112389	0.384511	2.68447e-006	0.226179	0.773815	5.4024e-006		0.952324	0.0394726	0.00238333	0.00582028	0	0.0806065	0.167754	0.214749	0.536891	0	
Seg 1	304.403	104.83	0.492145	0.107178	0.384964	2.68497e-006	0.217778	0.782217	5.45565e-006		0.952122	0.0395593	0.00241708	0.00590173	0	0.0815766	0.167612	0.214512	0.5363	0	
Seg 2	308.847	105.803	0.487476	0.102052	0.385421	2.68547e-006	0.209349	0.790646	5.50894e-006		0.951921	0.039644	0.00245106	0.00598368	0	0.0825544	0.167467	0.214274	0.535705	0	
Seg 3	313.333	106.77	0.482891	0.0970085	0.385879	2.68597e-006	0.200891	0.799103	5.56228e-006		0.951722	0.0397267	0.00248519	0.00606597	0	0.0835401	0.16732	0.214034	0.535106	0	
Seg 4	317.86	107.729	0.478387	0.0920434	0.38634	2.68647e-006	0.192404	0.80759	5.61569e-006		0.951525	0.0398069	0.0025194	0.00614844	0	0.0845342	0.167173	0.213792	0.534501	0	
Seg 5	322.429	108.68	0.47396	0.0871541	0.386803	2.68696e-006	0.183885	0.816109	5.66917e-006		0.951332	0.0398837	0.00255361	0.00623084	0	0.0855367	0.167024	0.213548	0.533891	0	
Seg 6	327.039	109.621	0.469606	0.0823368	0.387266	2.68745e-006	0.175332	0.824663	5.72277e-006		0.951143	0.0399562	0.00258769	0.00631291	0	0.0865484	0.166874	0.213302	0.533275	0	
Seg 7	331.692	110.548	0.465321	0.077588	0.387731	2.68792e-006	0.166741	0.833254	5.77649e-006		0.950961	0.0400233	0.00262151	0.00639429	0	0.0875695	0.166723	0.213054	0.532654	0	
Seg 8	336.386	111.46	0.461101	0.0729035	0.388195	2.68839e-006	0.158107	0.841887	5.83038e-006		0.950787	0.0400835	0.00265489	0.00647457	0	0.0886008	0.166571	0.212802	0.532026	0	
Seg 9	341.122	112.353	0.456939	0.0682788	0.388658	2.68885e-006	0.149426	0.850568	5.88449e-006		0.950624	0.040135	0.00268762	0.0065532	0	0.0896432	0.166418	0.212549	0.531391	0	
Seg 10	345.916	113.223	0.452813	0.0636913	0.389119	2.6893e-006	0.140657	0.859337	5.93909e-006		0.950477	0.0401746	0.00271936	0.00662937	0	0.0907016	0.166262	0.212291	0.530746	0	
Seg 11	350.753	114.063	0.448734	0.0591539	0.389578	2.68973e-006	0.131824	0.86817	5.99403e-006		0.950347	0.0402009	0.00274986	0.00670245	0	0.0917732	0.166105	0.212029	0.530093	0	
Seg 12	355.632	114.869	0.444694	0.0546601	0.390031	2.69014e-006	0.122916	0.877078	6.04942e-006		0.950239	0.0402109	0.0027787	0.00677143	0	0.0928596	0.165945	0.211765	0.52943	0	
Seg 13	360.556	115.632	0.440682	0.0502026	0.390477	2.69053e-006	0.11392	0.886074	6.10537e-006		0.950159	0.0402008	0.00280539	0.00683511	0	0.0939627	0.165784	0.211496	0.528758	0	
Seg 14	365.523	116.343	0.436689	0.0457731	0.390913	2.69089e-006	0.104819	0.895175	6.16202e-006		0.950113	0.040166	0.00282932	0.00689201	0	0.0950847	0.16562	0.211222	0.528073	0	
Seg 15	370.535	116.99	0.432701	0.041362	0.391336	2.69121e-006	0.0955902	0.904404	6.21956e-006		0.950109	0.0401011	0.00284978	0.00694036	0	0.0962285	0.165453	0.210943	0.527375	0	
Seg 16	375.593	117.56	0.428704	0.036958	0.391743	2.69149e-006	0.0862087	0.913785	6.2782e-006		0.950157	0.0399995	0.00286588	0.00697798	0	0.0973977	0.165283	0.210658	0.526662	0	
Seg 17	380.698	118.034	0.42468	0.0325481	0.392129	2.69172e-006	0.0766415	0.923352	6.33822e-006		0.950268	0.0398532	0.00287654	0.00700229	0	0.0985967	0.165108	0.210365	0.52593	0	
Seg 18	385.852	118.393	0.420608	0.028117	0.392488	2.69188e-006	0.0668485	0.933145	6.39997e-006		0.950457	0.0396526	0.00288052	0.00701018	0	0.0998308	0.164929	0.210064	0.525177	0	
Seg 19	391.056	118.609	0.416463	0.0236465	0.392814	2.69196e-006	0.0567794	0.943214	6.46387e-006		0.950739	0.0393863	0.00287629	0.00699797	0	0.101107	0.164743	0.209752	0.524398	0	
Seg 20	391.09	118.653	0.41648	0.0236502	0.392827	2.69199e-006	0.056786	0.943208	6.46368e-006		0.950712	0.0394051	0.00287877	0.00700403	0	0.101106	0.164743	0.209753	0.524399	0	
Seg 21	391.125	118.65	0.416449	0.0236178	0.392828	2.69199e-006	0.0567123	0.943281	6.46417e-006		0.950717	0.0394014	0.00287851	0.00700338	0	0.101115	0.164741	0.20975	0.524393	0	
Seg 22	391.159	118.648	0.416417	0.0235852	0.392829	2.692e-006	0.0566385	0.943355	6.46466e-006		0.950721	0.0393978	0.00287825	0.00700272	0	0.101124	0.16474	0.209748	0.524388	0	
Seg 23	391.194	118.646	0.416386	0.0235531	0.392831	2.692e-006	0.0565655	0.943428	6.46514e-006		0.950726	0.0393943	0.00287801	0.00700214	0	0.101134	0.164739	0.209746	0.524382	0	


0.952324 0.0394726 0.00238333 0.00582028 0 0.0806065 0.167754 0.214749 0.536891 0 0.952122 0.0395593 0.00241708 0.00590173 0 0.0815766 0.167612 0.214512 0.5363 0 0.951921 0.039644 0.00245106 0.00598368 0 0.0825544 0.167467 0.214274 0.535705 0 0.951722 0.0397267 0.00248519 0.00606597 0 0.0835401 0.16732 0.214034 0.535106 0 0.951525 0.0398069 0.0025194 0.00614844 0 0.0845342 0.167173 0.213792 0.534501 0 0.951332 0.0398837 0.00255361 0.00623084 0 0.0855367 0.167024 0.213548 0.533891 0 0.951143 0.0399562 0.00258769 0.00631291 0 0.0865484 0.166874 0.213302 0.533275 0 0.950961 0.0400233 0.00262151 0.00639429 0 0.0875695 0.166723 0.213054 0.532654 0 0.950787 0.0400835 0.00265489 0.00647457 0 0.0886008 0.166571 0.212802 0.532026 0 0.950624 0.040135 0.00268762 0.0065532 0 0.0896432 0.166418 0.212549 0.531391 0 0.950477 0.0401746 0.00271936 0.00662937 0 0.0907016 0.166262 0.212291 0.530746 0 0.950347 0.0402009 0.00274986 0.00670245 0 0.0917732 0.166105 0.212029 0.530093 0 0.950239 0.0402109 0.0027787 0.00677143 0 0.0928596 0.165945 0.211765 0.52943 0 0.950159 0.0402008 0.00280539 0.00683511 0 0.0939627 0.165784 0.211496 0.528758 0 0.950113 0.040166 0.00282932 0.00689201 0 0.0950847 0.16562 0.211222 0.528073 0 0.950109 0.0401011 0.00284978 0.00694036 0 0.0962285 0.165453 0.210943 0.527375 0 0.950157 0.0399995 0.00286588 0.00697798 0 0.0973977 0.165283 0.210658 0.526662 0 0.950268 0.0398532 0.00287654 0.00700229 0 0.0985967 0.165108 0.210365 0.52593 0 0.950457 0.0396526 0.00288052 0.00701018 0 0.0998308 0.164929 0.210064 0.525177 0 0.950739 0.0393863 0.00287629 0.00699797 0 0.101107 0.164743 0.209752 0.524398 0 0.950712 0.0394051 0.00287877 0.00700403 0 0.101106 0.164743 0.209753 0.524399 0 0.950717 0.0394014 0.00287851 0.00700338 0 0.101115 0.164741 0.20975 0.524393 0 0.950721 0.0393978 0.00287825 0.00700272 0 0.101124 0.16474 0.209748 0.524388 0 0.950726 0.0393943 0.00287801 0.00700214 0 0.101134 0.164739 0.209746 0.524382 0 66.8523   	300       	103.543   	0.505383  	315.7     	0.00225878	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	103.544	0.454744	0.10089	0.353852	2.52907e-006	0.221861	0.778133	5.56151e-006		0.952544	0.0393101	0.00236668	0.00577946	0	0.0806715	0.167758	0.214728	0.536842	0	
Seg 1	304.421	104.526	0.450384	0.0961105	0.354271	2.52955e-006	0.213397	0.786598	5.61642e-006		0.952341	0.0393979	0.00240051	0.00586109	0	0.0816455	0.167613	0.214492	0.53625	0	
Seg 2	308.884	105.505	0.446106	0.0914101	0.354694	2.53002e-006	0.204907	0.795088	5.67135e-006		0.952137	0.0394847	0.00243462	0.00594335	0	0.0826271	0.167466	0.214253	0.535654	0	
Seg 3	313.389	106.479	0.441907	0.0867863	0.355118	2.5305e-006	0.19639	0.803604	5.72632e-006		0.951935	0.0395701	0.00246894	0.00602611	0	0.0836165	0.167319	0.214012	0.535052	0	
Seg 4	317.935	107.447	0.437784	0.0822361	0.355545	2.53097e-006	0.187846	0.812148	5.78133e-006		0.951734	0.0396536	0.00250341	0.00610921	0	0.084614	0.167171	0.21377	0.534445	0	
Seg 5	322.524	108.408	0.433733	0.0777568	0.355973	2.53144e-006	0.179273	0.820721	5.8364e-006		0.951535	0.0397344	0.00253796	0.00619246	0	0.0856197	0.167022	0.213525	0.533834	0	
Seg 6	327.154	109.36	0.429751	0.0733452	0.356403	2.5319e-006	0.170669	0.829325	5.89156e-006		0.95134	0.0398117	0.00257249	0.0062756	0	0.0866342	0.166871	0.213278	0.533216	0	
Seg 7	331.826	110.301	0.425835	0.0689979	0.356834	2.53236e-006	0.16203	0.837964	5.94682e-006		0.951151	0.0398843	0.00260685	0.00635831	0	0.0876579	0.16672	0.213029	0.532593	0	
Seg 8	336.54	111.227	0.421979	0.0647112	0.357265	2.53281e-006	0.153352	0.846642	6.00222e-006		0.950968	0.039951	0.00264089	0.00644019	0	0.0886915	0.166567	0.212777	0.531964	0	
Seg 9	341.297	112.137	0.41818	0.0604812	0.357696	2.53325e-006	0.14463	0.855364	6.05781e-006		0.950795	0.04001	0.0026744	0.00652074	0	0.0897356	0.166413	0.212523	0.531328	0	
Seg 10	346.109	113.025	0.414418	0.0562896	0.358126	2.53368e-006	0.135828	0.864166	6.11383e-006		0.950636	0.0400582	0.00270707	0.00659919	0	0.0907947	0.166257	0.212265	0.530683	0	
Seg 11	350.964	113.886	0.410701	0.0521455	0.358553	2.5341e-006	0.126967	0.873027	6.17018e-006		0.950492	0.0400942	0.00273864	0.00667488	0	0.0918667	0.166099	0.212004	0.53003	0	
Seg 12	355.863	114.714	0.407021	0.0480428	0.358976	2.5345e-006	0.118035	0.881959	6.22694e-006		0.95037	0.0401149	0.00276868	0.00674681	0	0.0929529	0.16594	0.211739	0.529368	0	
Seg 13	360.804	115.502	0.40337	0.0439746	0.359393	2.53487e-006	0.109018	0.890976	6.28424e-006		0.950273	0.0401162	0.0027967	0.00681374	0	0.0940554	0.165778	0.21147	0.528696	0	
Seg 14	365.79	116.238	0.399737	0.039933	0.359801	2.53523e-006	0.0998984	0.900095	6.34224e-006		0.95021	0.0400936	0.00282206	0.00687415	0	0.0951765	0.165614	0.211197	0.528012	0	
Seg 15	370.821	116.911	0.396109	0.0359086	0.360198	2.53554e-006	0.0906534	0.90934	6.40113e-006		0.950189	0.040041	0.00284401	0.00692614	0	0.0963192	0.165447	0.210918	0.527315	0	
Seg 16	375.898	117.506	0.392472	0.0318902	0.360579	2.53582e-006	0.0812548	0.918739	6.46115e-006		0.95022	0.0399515	0.00286159	0.00696738	0	0.0974874	0.165277	0.210633	0.526602	0	
Seg 17	381.021	118.004	0.388808	0.0278648	0.360941	2.53605e-006	0.0716674	0.928326	6.52262e-006		0.950315	0.0398161	0.00287363	0.00699505	0	0.0986858	0.165102	0.210341	0.525871	0	
Seg 18	386.193	118.382	0.385096	0.0238167	0.361276	2.53621e-006	0.0618463	0.938147	6.58592e-006		0.950491	0.0396242	0.00287872	0.00700567	0	0.0999202	0.164922	0.21004	0.525118	0	
Seg 19	391.416	118.61	0.381309	0.0197271	0.36158	2.53629e-006	0.0517352	0.948258	6.65154e-006		0.950767	0.0393628	0.00287515	0.00699507	0	0.101198	0.164735	0.209728	0.524338	0	
Seg 20	391.445	118.653	0.381328	0.0197342	0.361591	2.53632e-006	0.0517512	0.948242	6.65129e-006		0.95074	0.0393815	0.0028776	0.00700105	0	0.101196	0.164736	0.209729	0.52434	0	
Seg 21	391.475	118.65	0.381303	0.0197087	0.361592	2.53632e-006	0.0516877	0.948306	6.65172e-006		0.950744	0.0393782	0.00287735	0.00700042	0	0.101204	0.164735	0.209727	0.524335	0	
Seg 22	391.504	118.647	0.381279	0.0196831	0.361593	2.53633e-006	0.051624	0.948369	6.65216e-006		0.950748	0.0393748	0.00287709	0.00699978	0	0.101212	0.164733	0.209725	0.52433	0	
Seg 23	391.533	118.645	0.381254	0.0196579	0.361594	2.53633e-006	0.0515612	0.948432	6.65259e-006		0.950752	0.0393716	0.00287686	0.00699921	0	0.10122	0.164732	0.209723	0.524325	0	


0.952544 0.0393101 0.00236668 0.00577946 0 0.0806715 0.167758 0.214728 0.536842 0 0.952341 0.0393979 0.00240051 0.00586109 0 0.0816455 0.167613 0.214492 0.53625 0 0.952137 0.0394847 0.00243462 0.00594335 0 0.0826271 0.167466 0.214253 0.535654 0 0.951935 0.0395701 0.00246894 0.00602611 0 0.0836165 0.167319 0.214012 0.535052 0 0.951734 0.0396536 0.00250341 0.00610921 0 0.084614 0.167171 0.21377 0.534445 0 0.951535 0.0397344 0.00253796 0.00619246 0 0.0856197 0.167022 0.213525 0.533834 0 0.95134 0.0398117 0.00257249 0.0062756 0 0.0866342 0.166871 0.213278 0.533216 0 0.951151 0.0398843 0.00260685 0.00635831 0 0.0876579 0.16672 0.213029 0.532593 0 0.950968 0.039951 0.00264089 0.00644019 0 0.0886915 0.166567 0.212777 0.531964 0 0.950795 0.04001 0.0026744 0.00652074 0 0.0897356 0.166413 0.212523 0.531328 0 0.950636 0.0400582 0.00270707 0.00659919 0 0.0907947 0.166257 0.212265 0.530683 0 0.950492 0.0400942 0.00273864 0.00667488 0 0.0918667 0.166099 0.212004 0.53003 0 0.95037 0.0401149 0.00276868 0.00674681 0 0.0929529 0.16594 0.211739 0.529368 0 0.950273 0.0401162 0.0027967 0.00681374 0 0.0940554 0.165778 0.21147 0.528696 0 0.95021 0.0400936 0.00282206 0.00687415 0 0.0951765 0.165614 0.211197 0.528012 0 0.950189 0.040041 0.00284401 0.00692614 0 0.0963192 0.165447 0.210918 0.527315 0 0.95022 0.0399515 0.00286159 0.00696738 0 0.0974874 0.165277 0.210633 0.526602 0 0.950315 0.0398161 0.00287363 0.00699505 0 0.0986858 0.165102 0.210341 0.525871 0 0.950491 0.0396242 0.00287872 0.00700567 0 0.0999202 0.164922 0.21004 0.525118 0 0.950767 0.0393628 0.00287515 0.00699507 0 0.101198 0.164735 0.209728 0.524338 0 0.95074 0.0393815 0.0028776 0.00700105 0 0.101196 0.164736 0.209729 0.52434 0 0.950744 0.0393782 0.00287735 0.00700042 0 0.101204 0.164735 0.209727 0.524335 0 0.950748 0.0393748 0.00287709 0.00699978 0 0.101212 0.164733 0.209725 0.52433 0 0.950752 0.0393716 0.00287686 0.00699921 0 0.10122 0.164732 0.209723 0.524325 0 69.9554   	300       	103.284   	0.459977  	293.25    	0.00214081	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	X[0]	X[1]	X[2]	X[3]	X[4]	
Seg 0	300	103.284	0.420517	0.091826	0.328689	2.39685e-006	0.218364	0.78163	5.69978e-006		0.952727	0.0391741	0.00235289	0.00574561	0	0.0807259	0.167757	0.214713	0.536804	0	
Seg 1	304.436	104.271	0.41648	0.0873974	0.32908	2.39731e-006	0.209848	0.790146	5.75613e-006		0.952523	0.0392628	0.00238674	0.0058273	0	0.0817033	0.167611	0.214475	0.53621	0	
Seg 2	308.915	105.254	0.412519	0.0830429	0.329473	2.39777e-006	0.201307	0.798687	5.8125e-006		0.952318	0.039351	0.0024209	0.00590969	0	0.0826882	0.167465	0.214236	0.535611	0	
Seg 3	313.435	106.234	0.408632	0.0787602	0.329869	2.39822e-006	0.192741	0.807253	5.8689e-006		0.952114	0.0394381	0.00245532	0.00599271	0	0.0836808	0.167317	0.213995	0.535008	0	
Seg 4	317.998	107.209	0.404817	0.0745468	0.330267	2.39867e-006	0.18415	0.815845	5.92532e-006		0.95191	0.0395239	0.00248996	0.00607621	0	0.0846813	0.167168	0.213751	0.534399	0	
Seg 5	322.602	108.177	0.40107	0.0704002	0.330668	2.39912e-006	0.175531	0.824463	5.98179e-006		0.951708	0.0396075	0.00252475	0.00616002	0	0.0856899	0.167018	0.213506	0.533786	0	
Seg 6	327.249	109.137	0.397389	0.0663175	0.331069	2.39956e-006	0.166883	0.833111	6.03831e-006		0.951508	0.0396883	0.00255958	0.00624392	0	0.086707	0.166867	0.213259	0.533167	0	
Seg 7	331.938	110.088	0.39377	0.0622958	0.331472	2.4e-006	0.158203	0.841791	6.09492e-006		0.951313	0.0397652	0.00259434	0.00632761	0	0.087733	0.166715	0.213009	0.532543	0	
Seg 8	336.669	111.026	0.390209	0.0583316	0.331875	2.40043e-006	0.149488	0.850506	6.15164e-006		0.951124	0.0398369	0.00262888	0.00641072	0	0.0887685	0.166562	0.212757	0.531913	0	
Seg 9	341.443	111.949	0.386703	0.0544212	0.332279	2.40085e-006	0.140731	0.859262	6.20853e-006		0.950942	0.0399018	0.00266301	0.00649276	0	0.0898142	0.166407	0.212502	0.531276	0	
Seg 10	346.27	112.852	0.383234	0.0505498	0.332682	2.40127e-006	0.131903	0.868091	6.2658e-006		0.950774	0.039957	0.00269642	0.00657302	0	0.0908741	0.166251	0.212244	0.530631	0	
Seg 11	351.141	113.73	0.379809	0.0467237	0.333083	2.40167e-006	0.123019	0.876975	6.32337e-006		0.950619	0.040001	0.00272885	0.00665083	0	0.0919463	0.166093	0.211983	0.529977	0	
Seg 12	356.054	114.577	0.37642	0.0429373	0.33348	2.40206e-006	0.114068	0.885926	6.38133e-006		0.950484	0.0400305	0.00275989	0.00672521	0	0.0930325	0.165934	0.211718	0.529316	0	
Seg 13	361.012	115.385	0.373059	0.0391842	0.333873	2.40243e-006	0.105035	0.894959	6.4398e-006		0.950374	0.0400416	0.00278903	0.00679488	0	0.0941344	0.165772	0.21145	0.528644	0	
Seg 14	366.013	116.144	0.369716	0.0354566	0.334257	2.40277e-006	0.0959022	0.904091	6.49896e-006		0.950297	0.0400294	0.00281563	0.0068583	0	0.0952546	0.165608	0.211177	0.527961	0	
Seg 15	371.059	116.84	0.366379	0.0317454	0.334631	2.40309e-006	0.0866463	0.913347	6.55901e-006		0.95026	0.0399877	0.00283887	0.00691347	0	0.0963962	0.165441	0.210898	0.527265	0	
Seg 16	376.151	117.458	0.363033	0.0280397	0.334991	2.40336e-006	0.0772372	0.922756	6.62021e-006		0.950275	0.0399089	0.00285777	0.00695794	0	0.0975632	0.16527	0.210614	0.526553	0	
Seg 17	381.291	117.977	0.359661	0.0243263	0.335333	2.40358e-006	0.0676367	0.932357	6.68291e-006		0.950357	0.0397835	0.00287105	0.00698864	0	0.0987607	0.165095	0.210322	0.525823	0	
Seg 18	386.478	118.372	0.356241	0.0205894	0.335649	2.40375e-006	0.0577962	0.942197	6.74753e-006		0.950521	0.0395997	0.00287717	0.00700177	0	0.0999951	0.164915	0.21002	0.525069	0	
Seg 19	391.717	118.611	0.352746	0.0168095	0.335934	2.40383e-006	0.0476532	0.95234	6.81464e-006		0.95079	0.0393429	0.00287422	0.00699267	0	0.101275	0.164728	0.209708	0.524289	0	
Seg 20	391.742	118.653	0.352765	0.0168185	0.335944	2.40386e-006	0.0476762	0.952317	6.81433e-006		0.950763	0.0393616	0.00287663	0.00699857	0	0.101272	0.164728	0.209709	0.524291	0	
Seg 21	391.767	118.65	0.352745	0.0167979	0.335945	2.40386e-006	0.0476204	0.952373	6.81473e-006		0.950767	0.0393584	0.00287638	0.00699796	0	0.101279	0.164727	0.209707	0.524287	0	
Seg 22	391.793	118.647	0.352725	0.0167771	0.335945	2.40386e-006	0.0475643	0.952429	6.81512e-006		0.950771	0.0393552	0.00287613	0.00699732	0	0.101286	0.164726	0.209706	0.524282	0	
Seg 23	391.818	118.645	0.352705	0.0167567	0.335946	2.40387e-006	0.0475091	0.952484	6.81551e-006		0.950775	0.0393522	0.0028759	0.00699676	0	0.101293	0.164725	0.209704	0.524278	0	


