Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Gas)	q(Oil)	 q(Water)
days	psi	F	Mscf/d	stb/d	stb/d
271.082   	3000      	160       	54573.3   	46026.4   	0.0809336 	
271.415   	3000      	160       	54518.9   	46008.5   	0.0810145 	
272.382   	3000      	160       	54361.1   	45959     	0.0812182 	
272.704   	3000      	160       	54308.1   	45942.4   	0.0812856 	
273.637   	3000      	160       	54155.5   	45897.2   	0.0814451 	
274.637   	3000      	160       	53991.7   	45850.5   	0.0815884 	
274.97    	3000      	160       	53936.5   	45834.6   	0.0816374 	
275.927   	3000      	160       	53780.7   	45793.1   	0.0817324 	
276.927   	3000      	160       	53621.8   	45754.1   	0.0817798 	
277.927   	3000      	160       	53478.7   	45727.3   	0.0817077 	
278.927   	3000      	160       	53412.6   	45751.3   	0.0811718 	
279.927   	3000      	160       	53392.1   	45796.8   	0.0804796 	
280.927   	3000      	160       	53401.1   	45850.5   	0.0797626 	
281.927   	3000      	160       	53432.3   	45907.5   	0.0790686 	
282.927   	3000      	160       	53481.1   	45964.9   	0.0784211 	
283.26    	3000      	160       	53499.2   	45984.2   	0.0782092 	
284.229   	3000      	160       	53566.2   	46039.8   	0.0776441 	
285.229   	3000      	160       	53647.6   	46095.7   	0.0771205 	
286.229   	3000      	160       	53740.2   	46150     	0.0766537 	
287.229   	3000      	160       	53843.4   	46203.2   	0.0762361 	
287.562   	3000      	160       	53878.8   	46220.8   	0.076103  	
287.673   	3000      	160       	53889.4   	46225.6   	0.0760692 	
288.004   	3000      	160       	53919.3   	46238.6   	0.0759831 	
288.978   	3000      	160       	54042.3   	46294.5   	0.0755898 	
289.978   	3000      	160       	54171.6   	46345.9   	0.0752804 	
290.978   	3000      	160       	54307.4   	46395.2   	0.0750228 	
291.978   	3000      	160       	54449.9   	46443     	0.0748067 	
292.978   	3000      	160       	54598.8   	46489.7   	0.0746272 	
293.978   	3000      	160       	54753.6   	46535.4   	0.0744808 	
294.978   	3000      	160       	54912.1   	46578.1   	0.0743887 	
295.311   	3000      	160       	54960.1   	46589.3   	0.0743854 	
295.422   	3000      	160       	54978.6   	46594.8   	0.0743672 	
295.752   	3000      	160       	55029.2   	46607.7   	0.0743477 	
296.718   	3000      	160       	55200.1   	46655.5   	0.074219  	
297.718   	3000      	160       	55377.2   	46700.3   	0.0741541 	
298.718   	3000      	160       	55557.8   	46743.4   	0.0741225 	
299.718   	3000      	160       	55742.5   	46785.6   	0.0741147 	
300.718   	3000      	160       	55931.6   	46827.5   	0.0741246 	
301.718   	3000      	160       	56125.9   	46869.9   	0.0741416 	
302.718   	3000      	160       	56325.6   	46913.1   	0.0741619 	
303.718   	3000      	160       	56530.4   	46957     	0.0741872 	
304.718   	3000      	160       	56739.8   	47001.3   	0.0742191 	
305.718   	3000      	160       	56953.5   	47045.7   	0.0742591 	
306.718   	3000      	160       	57171     	47090.2   	0.0743077 	
307.718   	3000      	160       	57392.3   	47134.8   	0.074365  	
308.718   	3000      	160       	57617.8   	47180     	0.0744233 	
309.718   	3000      	160       	57848.2   	47226.3   	0.0744779 	
310.718   	3000      	160       	58082.4   	47273     	0.0745353 	
311.718   	3000      	160       	58319.7   	47319.7   	0.0746001 	
312.718   	3000      	160       	58559.7   	47366     	0.0746744 	
313.718   	3000      	160       	58806.6   	47413.9   	0.0747462 	
314.718   	3000      	160       	59061.3   	47462     	0.0748357 	
315.718   	3000      	160       	59321.1   	47509.4   	0.0749475 	
316.718   	3000      	160       	59584.7   	47556.1   	0.0750764 	
317.718   	3000      	160       	59819.7   	47576.6   	0.0754845 	
318.147   	3000      	160       	59918.3   	47583.2   	0.0756826 	
318.29    	3000      	160       	59950.4   	47585.1   	0.0757507 	
318.711   	3000      	160       	60046.6   	47590.8   	0.0759531 	
319.711   	3000      	160       	60281.5   	47608.8   	0.0763864 	
320.711   	3000      	160       	60517.4   	47627.1   	0.0768127 	
321.711   	3000      	160       	60749.8   	47642.4   	0.0772655 	
322.044   	3000      	160       	60824.8   	47647.7   	0.077406  	
323.008   	3000      	160       	61060.2   	47671.5   	0.0777451 	
324.008   	3000      	160       	61301.6   	47693.8   	0.0781151 	
325.008   	3000      	160       	61542.8   	47716     	0.0784812 	
326.008   	3000      	160       	61784.4   	47738.6   	0.0788383 	
327.008   	3000      	160       	62026.5   	47761.7   	0.0791853 	
328.008   	3000      	160       	62269.5   	47785.3   	0.0795218 	
329.008   	3000      	160       	62506.9   	47804.6   	0.0798985 	
329.341   	3000      	160       	62582.5   	47810.4   	0.0800213 	
330.31    	3000      	160       	62823.3   	47837.3   	0.0802981 	
331.31    	3000      	160       	63068.4   	47862.2   	0.0806095 	
332.31    	3000      	160       	63313.3   	47886.5   	0.0809224 	
333.31    	3000      	160       	63559.1   	47911.2   	0.0812288 	
334.31    	3000      	160       	63806.9   	47937     	0.0815209 	
334.642   	3000      	160       	63881.6   	47941.7   	0.0816487 	
335.617   	3000      	160       	64130.5   	47971.8   	0.0818829 	
336.617   	3000      	160       	64384.8   	48001     	0.0821375 	
337.617   	3000      	160       	64640.2   	48030.4   	0.0823884 	
338.617   	3000      	160       	64893     	48057     	0.082666  	
338.95    	3000      	160       	64973.5   	48065.3   	0.0827559 	
339.928   	3000      	160       	65236.3   	48102     	0.0829219 	
340.928   	3000      	160       	65509.8   	48140.9   	0.0830827 	
341.928   	3000      	160       	65776.2   	48171     	0.0833349 	
342.928   	3000      	160       	66052.5   	48205.7   	0.0835484 	
343.26    	3000      	160       	66136.1   	48212.9   	0.0836543 	
344.24    	3000      	160       	66408.6   	48244.7   	0.0838913 	
345.24    	3000      	160       	66684.2   	48273     	0.0841758 	
346.24    	3000      	160       	66959.1   	48299.1   	0.0844824 	
347.24    	3000      	160       	67232.6   	48323.1   	0.0848092 	
348.24    	3000      	160       	67504.3   	48345     	0.0851535 	
349.24    	3000      	160       	67773.2   	48364.7   	0.0855147 	
350.24    	3000      	160       	68038.1   	48381.8   	0.0858942 	
351.24    	3000      	160       	68298.1   	48396.2   	0.0862921 	
352.24    	3000      	160       	68552.3   	48407.7   	0.0867078 	
353.24    	3000      	160       	68800     	48416.4   	0.0871397 	
354.24    	3000      	160       	69040.6   	48422.3   	0.087586  	
355.24    	3000      	160       	69273.6   	48425.4   	0.0880448 	
356.24    	3000      	160       	69498.4   	48425.8   	0.0885143 	
357.24    	3000      	160       	69714.5   	48423.5   	0.088993  	
358.24    	3000      	160       	69911.1   	48411.2   	0.0895464 	
358.693   	3000      	160       	69997.1   	48404.2   	0.0898063 	
358.898   	3000      	160       	70035.3   	48400.7   	0.0899265 	
359.486   	3000      	160       	70139.1   	48388.1   	0.0902874 	
360.486   	3000      	160       	70305.2   	48364     	0.090908  	
361.486   	3000      	160       	70460.9   	48337.6   	0.0915284 	
362.486   	3000      	160       	70605.1   	48308.6   	0.0921523 	
362.819   	3000      	160       	70652.8   	48299.3   	0.0923543 	
362.93    	3000      	160       	70669.2   	48296.8   	0.0924162 	
363.255   	3000      	160       	70714.5   	48287.6   	0.0926106 	
364.166   	3000      	160       	70837.1   	48263.7   	0.0931254 	
365.166   	3000      	160       	70959     	48234.5   	0.0936961 	
366.166   	3000      	160       	71075.1   	48207.4   	0.0942271 	
367.166   	3000      	160       	71180.1   	48178.6   	0.0947521 	
368.166   	3000      	160       	71274.8   	48148.9   	0.0952649 	
