Results for well: RES1_INJ.out in the reservoir: RES1_INJ.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
10158.3   	7631.59   	70        	0         	-5434.4   	
10178.3   	7629.77   	70        	0         	-5434.4   	
10198.3   	7628.02   	70        	0         	-5434.4   	
10218.3   	7626.33   	70        	0         	-5434.4   	
10238.3   	7624.71   	70        	0         	-5434.4   	
10258.3   	7623.13   	70        	0         	-5434.4   	
10278.3   	7621.62   	70        	0         	-5434.4   	
10298.3   	7620.16   	70        	0         	-5434.4   	
10318.3   	7618.75   	70        	0         	-5434.4   	
10338.3   	7617.39   	70        	0         	-5434.4   	
10358.3   	7616.07   	70        	0         	-5434.4   	
10378.3   	7614.81   	70        	0         	-5434.4   	
10398.3   	7613.59   	70        	0         	-5434.4   	
10418.3   	7612.42   	70        	0         	-5434.4   	
10438.3   	7611.29   	70        	0         	-5434.4   	
10458.3   	7610.21   	70        	0         	-5434.4   	
10478.3   	7609.16   	70        	0         	-5434.4   	
10498.3   	7608.16   	70        	0         	-5434.4   	
10518.3   	7607.19   	70        	0         	-5434.4   	
10538.3   	7606.27   	70        	0         	-5434.4   	
10558.3   	7605.38   	70        	0         	-5434.4   	
10578.3   	7604.52   	70        	0         	-5434.4   	
10598.3   	7603.7    	70        	0         	-5434.4   	
10618.3   	7602.92   	70        	0         	-5434.4   	
10638.3   	7602.16   	70        	0         	-5434.4   	
10658.3   	7601.44   	70        	0         	-5434.4   	
10678.3   	7600.75   	70        	0         	-5434.4   	
10698.3   	7600.1    	70        	0         	-5434.4   	
10718.3   	7599.47   	70        	0         	-5434.4   	
10738.3   	7598.86   	70        	0         	-5434.4   	
10758.3   	7598.29   	70        	0         	-5434.4   	
10778.3   	7597.74   	70        	0         	-5434.4   	
10798.3   	7597.21   	70        	0         	-5434.4   	
10818.3   	7596.71   	70        	0         	-5434.4   	
10838.3   	7596.23   	70        	0         	-5434.4   	
10858.3   	7595.77   	70        	0         	-5434.4   	
10878.3   	7595.34   	70        	0         	-5434.4   	
10898.3   	7594.92   	70        	0         	-5434.4   	
10918.3   	7594.53   	70        	0         	-5434.4   	
10938.3   	7594.15   	70        	0         	-5434.4   	
10958.3   	7593.8    	70        	0         	-5434.4   	
10978.3   	7593.46   	70        	0         	-5434.4   	
10998.3   	7593.13   	70        	0         	-5434.4   	
11018.3   	7592.83   	70        	0         	-5434.4   	
11038.3   	7592.54   	70        	0         	-5434.4   	
11058.3   	7592.26   	70        	0         	-5434.4   	
11078.3   	7592      	70        	0         	-5434.4   	
11098.3   	7591.76   	70        	0         	-5434.4   	
11118.3   	7591.53   	70        	0         	-5434.4   	
11138.3   	7591.31   	70        	0         	-5434.4   	
11158.3   	7591.11   	70        	0         	-5434.4   	
11178.3   	7590.92   	70        	0         	-5434.4   	
11198.3   	7590.74   	70        	0         	-5434.4   	
11218.3   	7590.58   	70        	0         	-5434.4   	
11238.3   	7590.42   	70        	0         	-5434.4   	
11258.3   	7590.27   	70        	0         	-5434.4   	
11278.3   	7590.13   	70        	0         	-5434.4   	
11298.3   	7589.99   	70        	0         	-5434.4   	
11318.3   	7589.86   	70        	0         	-5434.4   	
11338.3   	7589.74   	70        	0         	-5434.4   	
11358.3   	7589.62   	70        	0         	-5434.4   	
11378.3   	7589.51   	70        	0         	-5434.4   	
11398.3   	7589.4    	70        	0         	-5434.4   	
11418.3   	7589.3    	70        	0         	-5434.4   	
11438.3   	7589.2    	70        	0         	-5434.4   	
11458.3   	7589.11   	70        	0         	-5434.4   	
11478.3   	7589.01   	70        	0         	-5434.4   	
11498.3   	7588.91   	70        	0         	-5434.4   	
11518.3   	7588.82   	70        	0         	-5434.4   	
11538.3   	7588.72   	70        	0         	-5434.4   	
11558.3   	7588.62   	70        	0         	-5434.4   	
11578.3   	7588.52   	70        	0         	-5434.4   	
11598.3   	7588.41   	70        	0         	-5434.4   	
11618.3   	7588.29   	70        	0         	-5434.4   	
11638.3   	7588.16   	70        	0         	-5434.4   	
11658.3   	7588.02   	70        	0         	-5434.4   	
11678.3   	7587.88   	70        	0         	-5434.4   	
11698.3   	7587.73   	70        	0         	-5434.4   	
11718.3   	7587.57   	70        	0         	-5434.4   	
11738.3   	7587.4    	70        	0         	-5434.4   	
11758.3   	7587.21   	70        	0         	-5434.4   	
11778.3   	7586.98   	70        	0         	-5434.4   	
11798.3   	7586.71   	70        	0         	-5434.4   	
11818.3   	7586.39   	70        	0         	-5434.4   	
11838.3   	7586.02   	70        	0         	-5434.4   	
11858.3   	7585.59   	70        	0         	-5434.4   	
11878.3   	7585.1    	70        	0         	-5434.4   	
11898.3   	7584.55   	70        	0         	-5434.4   	
11918.3   	7583.95   	70        	0         	-5434.4   	
11938.3   	7583.29   	70        	0         	-5434.4   	
11958.3   	7582.57   	70        	0         	-5434.4   	
11978.3   	7581.79   	70        	0         	-5434.4   	
11998.3   	7580.96   	70        	0         	-5434.4   	
12018.3   	7580.08   	70        	0         	-5434.4   	
12038.3   	7579.14   	70        	0         	-5434.4   	
12058.3   	7578.15   	70        	0         	-5434.4   	
12078.3   	7577.11   	70        	0         	-5434.4   	
12098.3   	7576.03   	70        	0         	-5434.4   	
12118.3   	7574.89   	70        	0         	-5434.4   	
12138.3   	7573.71   	70        	0         	-5434.4   	
12158.3   	7572.49   	70        	0         	-5434.4   	
12178.3   	7571.22   	70        	0         	-5434.4   	
12198.3   	7569.91   	70        	0         	-5434.4   	
12218.3   	7568.56   	70        	0         	-5434.4   	
12238.3   	7567.16   	70        	0         	-5434.4   	
12258.3   	7565.73   	70        	0         	-5434.4   	
12278.3   	7564.26   	70        	0         	-5434.4   	
12298.3   	7562.76   	70        	0         	-5434.4   	
12318.3   	7561.22   	70        	0         	-5434.4   	
12338.3   	7559.64   	70        	0         	-5434.4   	
12358.3   	7558.03   	70        	0         	-5434.4   	
12378.3   	7556.39   	70        	0         	-5434.4   	
12398.3   	7554.71   	70        	0         	-5434.4   	
12418.3   	7553.01   	70        	0         	-5434.4   	
12438.3   	7551.27   	70        	0         	-5434.4   	
12458.3   	7549.51   	70        	0         	-5434.4   	
12478.3   	7547.71   	70        	0         	-5434.4   	
12498.3   	7545.89   	70        	0         	-5434.4   	
12518.3   	7544.04   	70        	0         	-5434.4   	
12538.3   	7542.17   	70        	0         	-5434.4   	
12558.3   	7540.27   	70        	0         	-5434.4   	
12578.3   	7538.35   	70        	0         	-5434.4   	
12598.3   	7536.4    	70        	0         	-5434.4   	
12618.3   	7534.43   	70        	0         	-5434.4   	
12638.3   	7532.44   	70        	0         	-5434.4   	
12658.3   	7530.43   	70        	0         	-5434.4   	
12678.3   	7528.39   	70        	0         	-5434.4   	
12698.3   	7526.34   	70        	0         	-5434.4   	
12718.3   	7524.27   	70        	0         	-5434.4   	
12738.3   	7522.18   	70        	0         	-5434.4   	
12758.3   	7520.07   	70        	0         	-5434.4   	
12778.3   	7517.95   	70        	0         	-5434.4   	
12798.3   	7515.8    	70        	0         	-5434.4   	
12818.3   	7513.65   	70        	0         	-5434.4   	
12838.3   	7511.47   	70        	0         	-5434.4   	
12858.3   	7509.28   	70        	0         	-5434.4   	
12878.3   	7507.08   	70        	0         	-5434.4   	
12898.3   	7504.86   	70        	0         	-5434.4   	
12918.3   	7502.63   	70        	0         	-5434.4   	
12938.3   	7500.39   	70        	0         	-5434.4   	
12958.3   	7498.14   	70        	0         	-5434.4   	
12978.3   	7495.87   	70        	0         	-5434.4   	
12998.3   	7493.6    	70        	0         	-5434.4   	
13018.3   	7491.31   	70        	0         	-5434.4   	
13038.3   	7489.01   	70        	0         	-5434.4   	
13058.3   	7486.71   	70        	0         	-5434.4   	
13078.3   	7484.39   	70        	0         	-5434.4   	
13098.3   	7482.07   	70        	0         	-5434.4   	
13118.3   	7479.74   	70        	0         	-5434.4   	
13138.3   	7477.4    	70        	0         	-5434.4   	
13158.3   	7475.06   	70        	0         	-5434.4   	
13178.3   	7472.71   	70        	0         	-5434.4   	
13198.3   	7470.36   	70        	0         	-5434.4   	
13218.3   	7468      	70        	0         	-5434.4   	
13238.3   	7465.64   	70        	0         	-5434.4   	
13258.3   	7463.27   	70        	0         	-5434.4   	
13278.3   	7460.91   	70        	0         	-5434.4   	
13298.3   	7458.53   	70        	0         	-5434.4   	
13318.3   	7456.16   	70        	0         	-5434.4   	
13338.3   	7453.79   	70        	0         	-5434.4   	
13358.3   	7451.41   	70        	0         	-5434.4   	
13378.3   	7449.03   	70        	0         	-5434.4   	
13398.3   	7446.65   	70        	0         	-5434.4   	
13418.3   	7444.27   	70        	0         	-5434.4   	
13438.3   	7441.89   	70        	0         	-5434.4   	
13458.3   	7439.52   	70        	0         	-5434.4   	
13478.3   	7437.14   	70        	0         	-5434.4   	
13498.3   	7434.76   	70        	0         	-5434.4   	
13518.3   	7432.38   	70        	0         	-5434.4   	
13538.3   	7430      	70        	0         	-5434.4   	
13558.3   	7427.63   	70        	0         	-5434.4   	
13578.3   	7425.25   	70        	0         	-5434.4   	
13598.3   	7422.88   	70        	0         	-5434.4   	
13618.3   	7420.51   	70        	0         	-5434.4   	
13638.3   	7418.14   	70        	0         	-5434.4   	
13658.3   	7415.78   	70        	0         	-5434.4   	
13678.3   	7413.42   	70        	0         	-5434.4   	
13698.3   	7411.06   	70        	0         	-5434.4   	
13718.3   	7408.7    	70        	0         	-5434.4   	
13738.3   	7406.35   	70        	0         	-5434.4   	
13758.3   	7404      	70        	0         	-5434.4   	
13778.3   	7401.66   	70        	0         	-5434.4   	
13798.3   	7399.32   	70        	0         	-5434.4   	
13818.3   	7396.98   	70        	0         	-5434.4   	
13838.3   	7394.65   	70        	0         	-5434.4   	
13858.3   	7392.32   	70        	0         	-5434.4   	
13878.3   	7390      	70        	0         	-5434.4   	
13898.3   	7387.69   	70        	0         	-5434.4   	
13918.3   	7385.37   	70        	0         	-5434.4   	
13938.3   	7383.07   	70        	0         	-5434.4   	
13958.3   	7380.77   	70        	0         	-5434.4   	
13978.3   	7378.47   	70        	0         	-5434.4   	
13998.3   	7376.18   	70        	0         	-5434.4   	
14018.3   	7373.9    	70        	0         	-5434.4   	
14038.3   	7371.62   	70        	0         	-5434.4   	
14058.3   	7369.35   	70        	0         	-5434.4   	
14078.3   	7367.08   	70        	0         	-5434.4   	
14098.3   	7364.83   	70        	0         	-5434.4   	
14118.3   	7362.58   	70        	0         	-5434.4   	
14138.3   	7360.33   	70        	0         	-5434.4   	
14158.3   	7358.1    	70        	0         	-5434.4   	
14178.3   	7355.87   	70        	0         	-5434.4   	
14198.3   	7353.65   	70        	0         	-5434.4   	
14218.3   	7351.44   	70        	0         	-5434.4   	
14238.3   	7349.23   	70        	0         	-5434.4   	
14258.3   	7347.04   	70        	0         	-5434.4   	
14278.3   	7344.85   	70        	0         	-5434.4   	
14298.3   	7342.67   	70        	0         	-5434.4   	
14318.3   	7340.5    	70        	0         	-5434.4   	
14338.3   	7338.33   	70        	0         	-5434.4   	
14358.3   	7336.18   	70        	0         	-5434.4   	
14378.3   	7334.03   	70        	0         	-5434.4   	
14398.3   	7331.89   	70        	0         	-5434.4   	
14418.3   	7329.77   	70        	0         	-5434.4   	
14438.3   	7327.64   	70        	0         	-5434.4   	
14458.3   	7325.53   	70        	0         	-5434.4   	
14478.3   	7323.43   	70        	0         	-5434.4   	
14498.3   	7321.34   	70        	0         	-5434.4   	
14518.3   	7319.25   	70        	0         	-5434.4   	
14538.3   	7317.17   	70        	0         	-5434.4   	
14558.3   	7315.11   	70        	0         	-5434.4   	
14578.3   	7313.05   	70        	0         	-5434.4   	
14598.3   	7311      	70        	0         	-5434.4   	
14618.3   	7308.96   	70        	0         	-5434.4   	
14638.3   	7306.92   	70        	0         	-5434.4   	
14658.3   	7304.9    	70        	0         	-5434.4   	
14678.3   	7302.89   	70        	0         	-5434.4   	
14698.3   	7300.88   	70        	0         	-5434.4   	
14718.3   	7298.89   	70        	0         	-5434.4   	
14738.3   	7296.9    	70        	0         	-5434.4   	
14758.3   	7294.92   	70        	0         	-5434.4   	
14778.3   	7292.95   	70        	0         	-5434.4   	
14798.3   	7290.99   	70        	0         	-5434.4   	
14818.3   	7289.04   	70        	0         	-5434.4   	
14838.3   	7287.1    	70        	0         	-5434.4   	
14858.3   	7285.16   	70        	0         	-5434.4   	
14878.3   	7283.24   	70        	0         	-5434.4   	
14898.3   	7281.32   	70        	0         	-5434.4   	
14918.3   	7279.41   	70        	0         	-5434.4   	
14938.3   	7277.51   	70        	0         	-5434.4   	
14958.3   	7275.62   	70        	0         	-5434.4   	
14978.3   	7273.74   	70        	0         	-5434.4   	
14998.3   	7271.87   	70        	0         	-5434.4   	
15018.3   	7270      	70        	0         	-5434.4   	
15038.3   	7268.14   	70        	0         	-5434.4   	
15058.3   	7266.3    	70        	0         	-5434.4   	
15078.3   	7264.46   	70        	0         	-5434.4   	
15098.3   	7262.62   	70        	0         	-5434.4   	
15118.3   	7260.8    	70        	0         	-5434.4   	
15138.3   	7258.99   	70        	0         	-5434.4   	
15158.3   	7257.18   	70        	0         	-5434.4   	
15178.3   	7255.38   	70        	0         	-5434.4   	
15198.3   	7253.59   	70        	0         	-5434.4   	
15218.3   	7251.81   	70        	0         	-5434.4   	
15238.3   	7250.04   	70        	0         	-5434.4   	
15258.3   	7248.27   	70        	0         	-5434.4   	
15278.3   	7246.52   	70        	0         	-5434.4   	
15298.3   	7244.77   	70        	0         	-5434.4   	
15318.3   	7243.03   	70        	0         	-5434.4   	
15338.3   	7241.29   	70        	0         	-5434.4   	
15358.3   	7239.57   	70        	0         	-5434.4   	
15378.3   	7237.85   	70        	0         	-5434.4   	
15398.3   	7236.14   	70        	0         	-5434.4   	
15418.3   	7234.44   	70        	0         	-5434.4   	
15438.3   	7232.75   	70        	0         	-5434.4   	
15458.3   	7231.06   	70        	0         	-5434.4   	
15478.3   	7229.38   	70        	0         	-5434.4   	
15498.3   	7227.71   	70        	0         	-5434.4   	
15518.3   	7226.05   	70        	0         	-5434.4   	
15538.3   	7224.4    	70        	0         	-5434.4   	
15558.3   	7222.75   	70        	0         	-5434.4   	
15578.3   	7221.12   	70        	0         	-5434.4   	
15598.3   	7219.49   	70        	0         	-5434.4   	
15618.3   	7217.86   	70        	0         	-5434.4   	
15638.3   	7216.25   	70        	0         	-5434.4   	
15658.3   	7214.64   	70        	0         	-5434.4   	
15678.3   	7213.04   	70        	0         	-5434.4   	
15698.3   	7211.45   	70        	0         	-5434.4   	
15718.3   	7209.87   	70        	0         	-5434.4   	
15738.3   	7208.29   	70        	0         	-5434.4   	
15758.3   	7206.72   	70        	0         	-5434.4   	
15778.3   	7205.16   	70        	0         	-5434.4   	
15798.3   	7203.6    	70        	0         	-5434.4   	
15818.3   	7202.06   	70        	0         	-5434.4   	
15838.3   	7200.52   	70        	0         	-5434.4   	
15858.3   	7198.98   	70        	0         	-5434.4   	
15878.3   	7197.46   	70        	0         	-5434.4   	
15898.3   	7195.94   	70        	0         	-5434.4   	
15918.3   	7194.43   	70        	0         	-5434.4   	
15938.3   	7192.93   	70        	0         	-5434.4   	
15958.3   	7191.43   	70        	0         	-5434.4   	
15978.3   	7189.94   	70        	0         	-5434.4   	
15998.3   	7188.46   	70        	0         	-5434.4   	
16018.3   	7186.98   	70        	0         	-5434.4   	
16038.3   	7185.52   	70        	0         	-5434.4   	
16058.3   	7184.05   	70        	0         	-5434.4   	
16078.3   	7182.6    	70        	0         	-5434.4   	
16098.3   	7181.15   	70        	0         	-5434.4   	
16118.3   	7179.71   	70        	0         	-5434.4   	
16138.3   	7178.28   	70        	0         	-5434.4   	
16158.3   	7176.85   	70        	0         	-5434.4   	
16178.3   	7175.44   	70        	0         	-5434.4   	
16198.3   	7174.02   	70        	0         	-5434.4   	
16218.3   	7172.62   	70        	0         	-5434.4   	
16238.3   	7171.22   	70        	0         	-5434.4   	
16258.3   	7169.83   	70        	0         	-5434.4   	
16278.3   	7168.44   	70        	0         	-5434.4   	
16298.3   	7167.07   	70        	0         	-5434.4   	
16318.3   	7165.69   	70        	0         	-5434.4   	
16338.3   	7164.33   	70        	0         	-5434.4   	
16358.3   	7162.97   	70        	0         	-5434.4   	
16378.3   	7161.62   	70        	0         	-5434.4   	
16398.3   	7160.28   	70        	0         	-5434.4   	
16418.3   	7158.94   	70        	0         	-5434.4   	
16438.3   	7157.61   	70        	0         	-5434.4   	
16458.3   	7156.28   	70        	0         	-5434.4   	
16478.3   	7154.96   	70        	0         	-5434.4   	
16498.3   	7153.65   	70        	0         	-5434.4   	
16518.3   	7152.35   	70        	0         	-5434.4   	
16538.3   	7151.05   	70        	0         	-5434.4   	
16558.3   	7149.75   	70        	0         	-5434.4   	
16578.3   	7148.47   	70        	0         	-5434.4   	
16598.3   	7147.19   	70        	0         	-5434.4   	
16618.3   	7145.91   	70        	0         	-5434.4   	
16638.3   	7144.64   	70        	0         	-5434.4   	
16658.3   	7143.38   	70        	0         	-5434.4   	
16678.3   	7142.13   	70        	0         	-5434.4   	
16698.3   	7140.87   	70        	0         	-5434.4   	
16718.3   	7139.63   	70        	0         	-5434.4   	
16738.3   	7138.39   	70        	0         	-5434.4   	
16758.3   	7137.16   	70        	0         	-5434.4   	
16778.3   	7135.93   	70        	0         	-5434.4   	
16798.3   	7134.71   	70        	0         	-5434.4   	
16818.3   	7133.5    	70        	0         	-5434.4   	
16838.3   	7132.29   	70        	0         	-5434.4   	
16858.3   	7131.08   	70        	0         	-5434.4   	
16878.3   	7129.88   	70        	0         	-5434.4   	
16898.3   	7128.69   	70        	0         	-5434.4   	
16918.3   	7127.5    	70        	0         	-5434.4   	
16938.3   	7126.32   	70        	0         	-5434.4   	
16958.3   	7125.14   	70        	0         	-5434.4   	
16978.3   	7123.97   	70        	0         	-5434.4   	
16998.3   	7122.81   	70        	0         	-5434.4   	
17018.3   	7121.65   	70        	0         	-5434.4   	
17038.3   	7120.49   	70        	0         	-5434.4   	
17058.3   	7119.34   	70        	0         	-5434.4   	
17078.3   	7118.2    	70        	0         	-5434.4   	
17098.3   	7117.06   	70        	0         	-5434.4   	
17118.3   	7115.92   	70        	0         	-5434.4   	
17138.3   	7114.79   	70        	0         	-5434.4   	
17158.3   	7113.67   	70        	0         	-5434.4   	
17178.3   	7112.55   	70        	0         	-5434.4   	
17198.3   	7111.43   	70        	0         	-5434.4   	
17218.3   	7110.32   	70        	0         	-5434.4   	
17238.3   	7109.21   	70        	0         	-5434.4   	
17258.3   	7108.11   	70        	0         	-5434.4   	
17278.3   	7107.02   	70        	0         	-5434.4   	
17298.3   	7105.93   	70        	0         	-5434.4   	
17318.3   	7104.84   	70        	0         	-5434.4   	
17338.3   	7103.76   	70        	0         	-5434.4   	
17358.3   	7102.68   	70        	0         	-5434.4   	
17378.3   	7101.61   	70        	0         	-5434.4   	
17398.3   	7100.54   	70        	0         	-5434.4   	
17418.3   	7099.47   	70        	0         	-5434.4   	
17438.3   	7098.41   	70        	0         	-5434.4   	
17458.3   	7097.36   	70        	0         	-5434.4   	
17478.3   	7096.31   	70        	0         	-5434.4   	
17498.3   	7095.26   	70        	0         	-5434.4   	
17518.3   	7094.22   	70        	0         	-5434.4   	
17538.3   	7093.19   	70        	0         	-5434.4   	
17558.3   	7092.15   	70        	0         	-5434.4   	
17578.3   	7091.12   	70        	0         	-5434.4   	
17598.3   	7090.1    	70        	0         	-5434.4   	
17618.3   	7089.08   	70        	0         	-5434.4   	
17638.3   	7088.07   	70        	0         	-5434.4   	
17658.3   	7087.05   	70        	0         	-5434.4   	
17678.3   	7086.05   	70        	0         	-5434.4   	
17698.3   	7085.04   	70        	0         	-5434.4   	
17718.3   	7084.04   	70        	0         	-5434.4   	
17738.3   	7083.05   	70        	0         	-5434.4   	
17758.3   	7082.06   	70        	0         	-5434.4   	
17778.3   	7081.07   	70        	0         	-5434.4   	
17798.3   	7080.09   	70        	0         	-5434.4   	
17818.3   	7079.11   	70        	0         	-5434.4   	
17838.3   	7078.13   	70        	0         	-5434.4   	
17858.3   	7077.16   	70        	0         	-5434.4   	
17878.3   	7076.2    	70        	0         	-5434.4   	
17898.3   	7075.23   	70        	0         	-5434.4   	
17918.3   	7074.28   	70        	0         	-5434.4   	
17938.3   	7073.32   	70        	0         	-5434.4   	
17958.3   	7072.37   	70        	0         	-5434.4   	
17978.3   	7071.42   	70        	0         	-5434.4   	
17998.3   	7070.48   	70        	0         	-5434.4   	
18000     	7070.4    	70        	0         	-5434.4   	
