Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
9898.3    	1000      	70        	2899.85   	2957.56   	
9918.3    	1000      	70        	2870.73   	2976.86   	
9938.3    	1000      	70        	2842.26   	2995.76   	
9958.3    	1000      	70        	2814.39   	3014.33   	
9978.3    	1000      	70        	2787.06   	3032.6    	
9998.3    	1000      	70        	2760.27   	3050.62   	
10018.3   	1000      	70        	2733.95   	3068.37   	
10038.3   	1000      	70        	2708.1    	3085.88   	
10058.3   	1000      	70        	2682.71   	3103.15   	
10078.3   	1000      	70        	2657.83   	3120.21   	
10098.3   	1000      	70        	2633.46   	3137.06   	
10118.3   	1000      	70        	2609.6    	3153.66   	
10138.3   	1000      	70        	2586.24   	3169.96   	
10158.3   	1000      	70        	2563.38   	3186      	
10178.3   	1000      	70        	2541      	3201.77   	
10198.3   	1000      	70        	2519.07   	3217.27   	
10218.3   	1000      	70        	2497.63   	3232.56   	
10238.3   	1000      	70        	2476.62   	3247.6    	
10258.3   	1000      	70        	2456.02   	3262.4    	
10278.3   	1000      	70        	2435.82   	3276.96   	
10298.3   	1000      	70        	2415.99   	3291.32   	
10318.3   	1000      	70        	2396.51   	3305.48   	
10338.3   	1000      	70        	2377.37   	3319.47   	
10358.3   	1000      	70        	2358.53   	3333.28   	
10378.3   	1000      	70        	2339.99   	3346.92   	
10398.3   	1000      	70        	2321.72   	3360.41   	
10418.3   	1000      	70        	2303.73   	3373.75   	
10438.3   	1000      	70        	2286      	3386.93   	
10458.3   	1000      	70        	2268.53   	3399.99   	
10478.3   	1000      	70        	2251.33   	3412.89   	
10498.3   	1000      	70        	2234.38   	3425.65   	
10518.3   	1000      	70        	2217.68   	3438.26   	
10538.3   	1000      	70        	2201.24   	3450.72   	
10558.3   	1000      	70        	2185.03   	3463.03   	
10578.3   	1000      	70        	2169.07   	3475.19   	
10598.3   	1000      	70        	2153.35   	3487.22   	
10618.3   	1000      	70        	2137.85   	3499.1    	
10638.3   	1000      	70        	2122.58   	3510.85   	
10658.3   	1000      	70        	2107.53   	3522.46   	
10678.3   	1000      	70        	2092.68   	3533.95   	
10698.3   	1000      	70        	2078.04   	3545.31   	
10718.3   	1000      	70        	2063.6    	3556.56   	
10738.3   	1000      	70        	2049.42   	3567.71   	
10758.3   	1000      	70        	2035.5    	3578.72   	
