Results for well: RES1_PROD.out in the reservoir: RES1_PROD.out

time	BHP	Temp	q(Oil)	q(Water)
days	psi	F	stb/d	stb/d
358.127   	2500      	70        	1.12919   	1.12816   	
359.127   	2500      	70        	1.12726   	1.13044   	
360.127   	2500      	70        	1.12534   	1.1327    	
361.127   	2500      	70        	1.12344   	1.13498   	
362.127   	2500      	70        	1.12155   	1.13725   	
363.127   	2500      	70        	1.11966   	1.13952   	
364.127   	2500      	70        	1.11777   	1.14179   	
365.127   	2500      	70        	1.11588   	1.14407   	
366.127   	2500      	70        	1.114     	1.14635   	
367.127   	2500      	70        	1.11212   	1.14863   	
368.127   	2500      	70        	1.11025   	1.15092   	
369.127   	2500      	70        	1.10837   	1.15321   	
370.127   	2500      	70        	1.1065    	1.1555    	
371.127   	2500      	70        	1.10522   	1.15933   	
372.127   	2500      	70        	1.10382   	1.16226   	
373.127   	2500      	70        	1.1025    	1.16517   	
374.127   	2500      	70        	1.10118   	1.16807   	
375.127   	2500      	70        	1.09985   	1.17098   	
376.127   	2500      	70        	1.09851   	1.1739    	
377.127   	2500      	70        	1.09715   	1.17681   	
378.127   	2500      	70        	1.09578   	1.17973   	
379.127   	2500      	70        	1.0944    	1.18265   	
380.127   	2500      	70        	1.09302   	1.18558   	
381.127   	2500      	70        	1.09162   	1.1885    	
382.127   	2500      	70        	1.09022   	1.19142   	
383.127   	2500      	70        	1.08882   	1.19434   	
384.127   	2500      	70        	1.08741   	1.19725   	
385.127   	2500      	70        	1.08601   	1.20016   	
386.127   	2500      	70        	1.08461   	1.20306   	
387.127   	2500      	70        	1.08321   	1.20595   	
388.127   	2500      	70        	1.08182   	1.20883   	
389.127   	2500      	70        	1.08043   	1.21171   	
390.127   	2500      	70        	1.07905   	1.21458   	
391.127   	2500      	70        	1.07767   	1.21745   	
392.127   	2500      	70        	1.0763    	1.22032   	
393.127   	2500      	70        	1.07494   	1.22318   	
394.127   	2500      	70        	1.07358   	1.22605   	
395.127   	2500      	70        	1.07223   	1.22893   	
396.127   	2500      	70        	1.07088   	1.23182   	
397.127   	2500      	70        	1.06956   	1.23482   	
398.127   	2500      	70        	1.0682    	1.23783   	
399.127   	2500      	70        	1.06681   	1.24084   	
400.127   	2500      	70        	1.06542   	1.24386   	
401.127   	2500      	70        	1.06403   	1.24687   	
402.127   	2500      	70        	1.06265   	1.24989   	
403.127   	2500      	70        	1.06127   	1.25291   	
404.127   	2500      	70        	1.05989   	1.25593   	
405.127   	2500      	70        	1.0585    	1.25897   	
406.127   	2500      	70        	1.05712   	1.26201   	
407.127   	2500      	70        	1.05572   	1.26508   	
408.127   	2500      	70        	1.05433   	1.26815   	
409.127   	2500      	70        	1.05292   	1.27124   	
410.127   	2500      	70        	1.05151   	1.27434   	
411.127   	2500      	70        	1.0501    	1.27747   	
412.127   	2500      	70        	1.04868   	1.2806    	
413.127   	2500      	70        	1.04935   	1.29614   	
414.127   	2500      	70        	1.04541   	1.28788   	
415.127   	2500      	70        	1.04432   	1.2908    	
416.127   	2500      	70        	1.04299   	1.29404   	
417.127   	2500      	70        	1.04164   	1.2973    	
418.127   	2500      	70        	1.04028   	1.30056   	
419.127   	2500      	70        	1.03892   	1.30383   	
420.127   	2500      	70        	1.03756   	1.3071    	
421.127   	2500      	70        	1.03636   	1.3117    	
422.127   	2500      	70        	1.03512   	1.31511   	
423.127   	2500      	70        	1.03396   	1.31853   	
424.127   	2500      	70        	1.0328    	1.32199   	
425.127   	2500      	70        	1.03164   	1.32553   	
426.127   	2500      	70        	1.03045   	1.32907   	
427.127   	2500      	70        	1.02927   	1.33261   	
428.127   	2500      	70        	1.02809   	1.33614   	
429.127   	2500      	70        	1.02691   	1.33967   	
430.127   	2500      	70        	1.02574   	1.34318   	
431.127   	2500      	70        	1.02457   	1.34669   	
432.127   	2500      	70        	1.02341   	1.3502    	
433.127   	2500      	70        	1.02224   	1.3537    	
434.127   	2500      	70        	1.02108   	1.35721   	
435.127   	2500      	70        	1.01991   	1.36071   	
436.127   	2500      	70        	1.01875   	1.3642    	
437.127   	2500      	70        	1.01758   	1.36769   	
438.127   	2500      	70        	1.01641   	1.37118   	
439.127   	2500      	70        	1.01525   	1.37465   	
440.127   	2500      	70        	1.01409   	1.37812   	
441.127   	2500      	70        	1.01293   	1.38158   	
442.127   	2500      	70        	1.01177   	1.38502   	
