Results for well: MSWell_1_Seg.out in the reservoir: MSWell_1_Seg.out

  t       BHP	     q(Gas)       q(Oil)
(days)   (psia)    (MSCF/day)   (STB/day)
0         4700        0           0         
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 20	 5043.54      1.22038	0.00712986	 -4.39766e-009	 0.00584232  0.994158  -3.60351e-009
 -------Seg 21	 5068.87      1.21675	0.00666995	 -2.30721e-009	 0.00548178  0.994518  -1.89621e-009
 -------Seg 22	 5094.12      1.21316	0.00298195	 -2.30827e-009	 0.002458  0.997542  -1.9027e-009
 -------Seg 23	 5119.31      1.21016	-2.49679e-009	 -2.30931e-009	 -2.0632e-009  1  -1.90828e-009
 -------Seg 24	 5144.5       1.20961	-2.50976e-009	 -2.31038e-009	 -2.07484e-009  1  -1.91002e-009
 -------Seg 25	 5169.67      1.20907	-2.50351e-009	 -2.31146e-009	 -2.07061e-009  1  -1.91176e-009
 -------Seg 26	 5194.83      1.20853	-2.48204e-009	 -2.31254e-009	 -2.05377e-009  1  -1.91351e-009
 -------Seg 27	 5219.97      1.20799	-2.4488e-009	 -2.31362e-009	 -2.02717e-009  1  -1.91526e-009
 -------Seg 28	 5245.11      1.20745	-2.40675e-009	 -2.3147e-009	 -1.99325e-009  1  -1.91701e-009
 -------Seg 29	 5270.24      1.20691	-2.35837e-009	 -2.31578e-009	 -1.95405e-009  1  -1.91876e-009
 -------Seg 30	 5295.35      1.20637	-2.30567e-009	 -2.31686e-009	 -1.91124e-009  1  -1.92051e-009
 -------Seg 31	 5320.46      1.20583	-2.25029e-009	 -2.31794e-009	 -1.86617e-009  1  -1.92227e-009
 -------Seg 32	 5345.55      1.2053	-2.19345e-009	 -2.31902e-009	 -1.81984e-009  1  -1.92403e-009
 -------Seg 33	 5370.64      1.20476	-2.13607e-009	 -2.32011e-009	 -1.77303e-009  1  -1.92578e-009
 -------Seg 34	 5395.9       1.20422	-2.07072e-009	 -2.32119e-009	 -1.71956e-009  1  -1.92755e-009


10.5966   4700        3535.1914   3074.08   
 -------Segment BHP        Vm        Vsg        Vsw        alpha G        alpha O        alpha W
 -------Seg 0	 4700         6.16797	0.314853	 7.86561e-009	 0.0510466  0.948953  1.27524e-009
 -------Seg 1	 4700         2.22544	0.0909131	 -7.34759e-010	 0.0408518  0.959148  -3.30164e-010
 -------Seg 2	 4743.29      2.21295	0.100798	 -7.26954e-010	 0.0455495  0.954451  -3.28501e-010
 -------Seg 3	 4786.34      2.20075	0.0883125	 -7.26803e-010	 0.0401284  0.959872  -3.30253e-010
 -------Seg 4	 4829.15      2.18884	0.0761152	 -7.26653e-010	 0.0347742  0.965226  -3.3198e-010
 -------Seg 5	 4871.74      2.17721	0.0641958	 -7.26503e-010	 0.0294853  0.970515  -3.33685e-010
 -------Seg 6	 4914.11      2.16584	0.0525439	 -7.26352e-010	 0.0242602  0.97574  -3.35367e-010
 -------Seg 7	 4956.25      2.15474	0.0411498	 -7.26202e-010	 0.0190974  0.980903  -3.37026e-010
 -------Seg 8	 4998.19      2.14387	0.0300041	 -7.26053e-010	 0.0139953  0.986005  -3.38664e-010
 -------Seg 9	 5039.92      2.13326	0.0191122	 -7.25903e-010	 0.00895912  0.991041  -3.40278e-010
 -------Seg 10	 5081.45      2.12287	0.00843957	 -7.25754e-010	 0.00397554  0.996024  -3.41874e-010
 -------Seg 11	 5122.81      2.11435	-6.69461e-010	 -7.25605e-010	 -3.16627e-010  1  -3.43181e-010
 -------Seg 12	 5164.13      2.1128	-6.62921e-010	 -7.25457e-010	 -3.13764e-010  1  -3.43363e-010
 -------Seg 13	 5205.43      2.11125	-6.56498e-010	 -7.25308e-010	 -3.10953e-010  1  -3.43545e-010
 -------Seg 14	 5246.7       2.1097	-6.50192e-010	 -7.2516e-010	 -3.08192e-010  1  -3.43727e-010
 -------Seg 15	 5288.54      2.10813	-6.43537e-010	 -7.25012e-010	 -3.05264e-010  1  -3.43912e-010
 -------Seg 16	 4869.06      8.68133	0.248596	 1.9357e-008	 0.0286357  0.971364  2.22972e-009
 -------Seg 17	 5035.16      8.50805	0.0778019	 1.95156e-008	 0.0091445  0.990855  2.29378e-009
 -------Seg 18	 5159.68      7.22616	1.77089e-008	 2.14131e-008	 2.45066e-009  1  2.96328e-009
 -------Seg 19	 5290.98      7.20931	1.77223e-008	 2.15244e-008	 2.45825e-009  1  2.98564e-009
 -------Seg 20	 5035.16      1.20836	0.00786955	 -1.01065e-009	 0.00651256  0.993487  -8.36382e-010
 -------Seg 21	 5059.97      1.20483	0.00788978	 -1.68939e-009	 0.00654844  0.993452  -1.40218e-009
 -------Seg 22	 5084.71      1.20134	0.00430508	 -1.68916e-009	 0.00358355  0.996416  -1.40606e-009
 -------Seg 23	 5109.38      1.19789	0.000760279	 -1.68893e-009	 0.000634681  0.999365  -1.40991e-009
 -------Seg 24	 5134.03      1.19674	-1.63513e-009	 -1.68869e-009	 -1.36632e-009  1  -1.41108e-009
 -------Seg 25	 5158.66      1.19622	-1.6186e-009	 -1.68846e-009	 -1.3531e-009  1  -1.4115e-009
 -------Seg 26	 5183.28      1.19569	-1.60223e-009	 -1.68822e-009	 -1.34e-009  1  -1.41192e-009
 -------Seg 27	 5207.9       1.19517	-1.58603e-009	 -1.68799e-009	 -1.32704e-009  1  -1.41234e-009
 -------Seg 28	 5232.5       1.19465	-1.56999e-009	 -1.68776e-009	 -1.31419e-009  1  -1.41277e-009
 -------Seg 29	 5257.09      1.19412	-1.55412e-009	 -1.68752e-009	 -1.30147e-009  1  -1.41319e-009
